otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu1996,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. 'occitanis'
otu1997,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Vulgatibacter incomptus
otu1998,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna,Unclassified.Rhodoluna
otu1999,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Unclassified.Lactococcus
otu2000,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium ottawaense
otu2001,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum
otu2002,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unclassified.Mycobacterium
otu2003,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Leptothrix,Leptothrix,Unclassified.Leptothrix
otu2004,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Unclassified.Dialister
otu2005,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albus
otu2006,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chloroherpeton,Unclassified.Chloroherpeton
otu2007,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces purpureogenus
otu2008,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter pickeringii
otu2009,Eukaryota,Evosea,Unclassified.Mastigamoebida,Mastigamoebida,Entamoebidae,Entamoeba,Unclassified.Entamoeba
otu2010,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alfalfae
otu2011,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Aphanizomenonaceae,Raphidiopsis,Raphidiopsis curvata
otu2012,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Unclassified.Sphingobacterium
otu2013,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Unclassified.Malassezia
otu2014,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. WSM1497
otu2015,Bacteria,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253
otu2016,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Unclassified.[Caldibacillus] cellulovorans,Unclassified.[Caldibacillus] cellulovorans
otu2017,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermofilaceae,Thermofilum,Unclassified.Thermofilum
otu2018,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. PRwf-1
otu2019,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia mangyaensis
otu2020,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Unclassified.Methanothrix
otu2021,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Unclassified.Odoribacter
otu2022,Eukaryota,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,Unclassified.Glossina
otu2023,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium opportunistum
otu2024,Bacteria,Planctomycetes,Candidatus Brocadiae,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,Unclassified.Candidatus Kuenenia
otu2025,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia amylovora
otu2026,Eukaryota,Unclassified.Oomycota,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora capsici
otu2027,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Unclassified.Kosakonia
otu2028,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,Starkeya novella
otu2029,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus donghaensis
otu2030,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,Chthonomonas calidirosea
otu2031,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. CH-3
otu2032,Bacteria,Unclassified.uncultured bacterium fosmid pJB69A5,Unclassified.uncultured bacterium fosmid pJB69A5,Unclassified.uncultured bacterium fosmid pJB69A5,Unclassified.uncultured bacterium fosmid pJB69A5,Unclassified.uncultured bacterium fosmid pJB69A5,Unclassified.uncultured bacterium fosmid pJB69A5
otu2033,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,Methylobacillus flagellatus
otu2034,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Unclassified.Faecalibaculum
otu2035,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Unclassified.Providencia
otu2036,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. LAB-08
otu2037,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia plymuthica
otu2038,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii
otu2039,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus stipitatus
otu2040,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia brasiliensis
otu2041,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Musca,Musca domestica
otu2042,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Unclassified.Sideroxydans
otu2043,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TLI_053
otu2044,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Nostocaceae,Nostoc,Nostoc sp. NIES-2111
otu2045,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter guillouiae
otu2046,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Blumeria,Unclassified.Blumeria
otu2047,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cattleya
otu2048,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces aureus
otu2049,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fodineus
otu2050,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. PM2-P1-29
otu2051,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Unclassified.Microbulbifer
otu2052,Eukaryota,Unclassified.Eustigmatophyceae,Unclassified.Eustigmatophyceae,Unclassified.Eustigmatophyceae,Unclassified.Eustigmatophyceae,Unclassified.Eustigmatophyceae,Unclassified.Eustigmatophyceae
otu2053,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,Aminobacterium colombiense
otu2054,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Unclassified.Candida
otu2055,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Amylolactobacillus,Unclassified.Amylolactobacillus
otu2056,Bacteria,Calditrichaeota,Calditrichae,Calditrichales,Calditrichaceae,Caldithrix,Caldithrix abyssi
otu2057,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantarius
otu2058,Bacteria,Candidatus Bipolaricaulota,Unclassified.uncultured Acetothermia bacterium,Unclassified.uncultured Acetothermia bacterium,Unclassified.uncultured Acetothermia bacterium,Unclassified.uncultured Acetothermia bacterium,Unclassified.uncultured Acetothermia bacterium
otu2059,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Unclassified.Leucoagaricus
otu2060,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora tropica
otu2061,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium neoaurum
otu2062,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis
otu2063,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans
otu2064,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp. PCC 7367
otu2065,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola insolens
otu2066,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Unclassified.Desulfovibrio
otu2067,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified.Betaproteobacteria bacterium UKL13-2,Unclassified.Betaproteobacteria bacterium UKL13-2,Unclassified.Betaproteobacteria bacterium UKL13-2,Unclassified.Betaproteobacteria bacterium UKL13-2
otu2068,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter,Unclassified.Teredinibacter
otu2069,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas viridiflava
otu2070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella inopinata
otu2071,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Unclassified.Akkermansia
otu2072,Eukaryota,Unclassified.uncultured symbiotic protist of Neotermes koshunensis,Unclassified.uncultured symbiotic protist of Neotermes koshunensis,Unclassified.uncultured symbiotic protist of Neotermes koshunensis,Unclassified.uncultured symbiotic protist of Neotermes koshunensis,Unclassified.uncultured symbiotic protist of Neotermes koshunensis,Unclassified.uncultured symbiotic protist of Neotermes koshunensis
otu2073,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia bronchialis
otu2074,Bacteria,Unclassified.uncultured bacterium 5H7,Unclassified.uncultured bacterium 5H7,Unclassified.uncultured bacterium 5H7,Unclassified.uncultured bacterium 5H7,Unclassified.uncultured bacterium 5H7,Unclassified.uncultured bacterium 5H7
otu2075,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. DS20
otu2076,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Unclassified.[Bacillus] selenitireducens,Unclassified.[Bacillus] selenitireducens
otu2077,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,Unclassified.Herpetosiphon
otu2078,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Thermoactinospora,Thermoactinospora rubra
otu2079,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unclassified.Frankineae bacterium MT45,Unclassified.Frankineae bacterium MT45,Frankineae bacterium MT45
otu2080,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula baltica
otu2081,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans
otu2082,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Unclassified.Lutibacter
otu2083,Eukaryota,Chytridiomycota,Neocallimastigomycetes,Neocallimastigales,Neocallimastigaceae,Pecoramyces,Unclassified.Pecoramyces
otu2084,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. AL041005-10
otu2085,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota nameko
otu2086,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Siansivirga,Unclassified.Siansivirga
otu2087,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Unclassified.Verrucomicrobium
otu2088,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Unclassified.Erwinia
otu2089,Bacteria,Unclassified.uncultured bacterium EIL107F05,Unclassified.uncultured bacterium EIL107F05,Unclassified.uncultured bacterium EIL107F05,Unclassified.uncultured bacterium EIL107F05,Unclassified.uncultured bacterium EIL107F05,Unclassified.uncultured bacterium EIL107F05
otu2090,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unclassified.Mucilaginibacter
otu2091,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,Syntrophothermus lipocalidus
otu2092,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter radiotolerans
otu2093,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
otu2094,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus oshimai
otu2095,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Unclassified.Acidithiobacillus
otu2096,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,Unclassified.Tatlockia
otu2097,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta thermophila
otu2098,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Unclassified.Yarrowia
otu2099,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Unclassified.Alkalihalobacillus
otu2100,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Unclassified.Caldanaerobacter
otu2101,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter bemidjiensis
otu2102,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Unclassified.Nitrosospira
otu2103,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,[Mycobacterium] stephanolepidis
otu2104,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Methylococcus capsulatus
otu2105,Bacteria,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15
otu2106,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfocurvibacter,Unclassified.Desulfocurvibacter
otu2107,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinospora
otu2108,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,Desulfotalea psychrophila
otu2109,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Unclassified.Coxiella
otu2110,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Unclassified.Natrinema
otu2111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Unclassified.Dickeya
otu2112,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Unclassified.Stachybotrys
otu2113,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Unclassified.Aeromonas
otu2114,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Oceanithermus,Unclassified.Oceanithermus
otu2115,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Rasamsonia,Unclassified.Rasamsonia
otu2116,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yamanorum
otu2117,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerisporangium,Sphaerisporangium sp. SANK 60911
otu2118,Bacteria,Unclassified.uncultured bacterium G2_7,Unclassified.uncultured bacterium G2_7,Unclassified.uncultured bacterium G2_7,Unclassified.uncultured bacterium G2_7,Unclassified.uncultured bacterium G2_7,Unclassified.uncultured bacterium G2_7
otu2119,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa
otu2120,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Unclassified.Methanolobus
otu2121,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia sclerotiorum
otu2122,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,uncultured Desulfobacterium sp.
otu2123,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Unclassified.Ehrlichia
otu2124,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Candidatus Endolissoclinum,Unclassified.Candidatus Endolissoclinum
otu2125,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,Unclassified.Cobetia
otu2126,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium halotolerans
otu2127,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta striolata
otu2128,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. WRL301
otu2129,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Unclassified.Chlamydia
otu2130,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Candidatus Koribacter,Candidatus Koribacter versatilis
otu2131,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Unclassified.Actinosynnema
otu2132,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia xenovorans
otu2133,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago maydis
otu2134,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax ferrireducens
otu2135,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia phthalatica
otu2136,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium ochraceum
otu2137,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae,Microscilla,Unclassified.Microscilla
otu2138,Eukaryota,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Unclassified.Adineta
otu2139,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,Unclassified.Pseudopropionibacterium
otu2140,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum halorespirans
otu2141,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces vietnamensis
otu2142,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Unclassified.Salegentibacter
otu2143,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,Beijerinckia indica
otu2144,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus
otu2145,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas fimi
otu2146,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp.
otu2147,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus geothermalis
otu2148,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,Unclassified.Roseovarius
otu2149,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminicola,Sediminicola sp. YIK13
otu2150,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium vaccinii
otu2151,Bacteria,Candidatus Saccharibacteria,Unclassified.Candidatus Saccharimonas,Unclassified.Candidatus Saccharimonas,Unclassified.Candidatus Saccharimonas,Candidatus Saccharimonas,Unclassified.Candidatus Saccharimonas
otu2152,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Thermoclostridium,Thermoclostridium stercorarium
otu2153,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Cystobacter,Cystobacter sp. Cbv34
otu2154,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mucidolens
otu2155,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. NML98-0116
otu2156,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas translucens
otu2157,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,Pseudopropionibacterium propionicum
otu2158,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rameus
otu2159,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Variibacter,Variibacter gotjawalensis
otu2160,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium amurskyense
otu2161,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella hoshinae
otu2162,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio magneticus
otu2163,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Unclassified.Croceibacter
otu2164,Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Unclassified.Daldinia
otu2165,Bacteria,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1,Unclassified.uncultured bacterium CSL1
otu2166,Bacteria,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12,Unclassified.uncultured bacterium FLS12
otu2167,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea
otu2168,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus
otu2169,Bacteria,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18,Unclassified.uncultured bacterium Ad_150_H18
otu2170,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida,Thermobifida halotolerans
otu2171,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Unclassified.Vulgatibacter
otu2172,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,Herpetosiphon aurantiacus
otu2173,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Unclassified.alpha proteobacterium HIMB59,Unclassified.alpha proteobacterium HIMB59
otu2174,Bacteria,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16,Unclassified.candidate division TM6 bacterium GW2011_GWF2_28_16
otu2175,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hamiltonella,Candidatus Hamiltonella defensa
otu2176,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylorubrum,Methylorubrum zatmanii
otu2177,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,Unclassified.Rhodovulum
otu2178,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Niveispirillum,Unclassified.Niveispirillum
otu2179,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thioploca,Thioploca ingrica
otu2180,Bacteria,Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes,Unclassified.Bacteroidetes
otu2181,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Mycothermus,Unclassified.Mycothermus
otu2182,Eukaryota,Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota,Unclassified.Chytridiomycota
